gen2 state,gen2 power,gen2 upperbound,gen2 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1,0.26206871788977926,0.3541374357795585,0.17,0,0.08498484880693526,-0.08498484880693528,3686287386450715e-33,0.001368301751849543,-0.001368301751849536,0,0.08498484880693526,-0.08498484880693528,0,0.08498484880693526,-0.08498484880693528,-17867651802561113e-32,0.08498484880693508,-0.08498484880693546,0,0,0
1,0.9729383621003299,1.02,0.9258767242006597,0,0.06765114289061418,-0.0676511428906142,-35908775952719907e-32,-0.09614250001658,0.09614250001657931,0,0.06765114289061418,-0.0676511428906142,0,0,0,0,0.06765114289061418,-0.0676511428906142,0,0.06765114289061418,-0.0676511428906142
1,0.462573218018723,0.6852068724860575,0.23993956355138846,0,0.1651001413583237,-0.16510014135832368,0,0.1651001413583237,-0.16510014135832368,0,0.1651001413583237,-0.16510014135832368,0,0,0,-0.311102058912172,-0.14617800141149906,-0.476026116412845,0,0.1651001413583237,-0.16510014135832368
1,0.9699697817756945,1.0899395635513884,0.8500000000000004,0,0.07003419644080425,-0.07003419644080422,0,0.07003419644080425,-0.07003419644080422,0,0.07003419644080425,-0.07003419644080422,-0.8830124431472605,-0.8129782467064562,-0.9530466395880647,0.09999999999999964,0.1700341964408039,0.029965803559195425,0,0.07003419644080425,-0.07003419644080422
1,1.4574261653081098,1.7000000000000004,1.2148523306162191,8881784197001252e-31,0.13381773870707828,-0.1338177387070765,0,0.1338177387070774,-0.1338177387070774,8881784197001252e-31,0.13381773870707828,-0.1338177387070765,0.8830124431472637,1.016830181854341,0.7491947044401863,0.21110205891217415,0.3449197976192515,0.07728432020509676,8881784197001252e-31,0.13381773870707828,-0.1338177387070765
1,0.9862996852553405,1.1225993705106805,0.8500000000000004,0,0.07194996645546714,-0.07194996645546714,0,0.07194996645546714,-0.07194996645546714,0,0.07194996645546714,-0.07194996645546714,0,0.07194996645546714,-0.07194996645546714,-0.007994440717276114,0.06395552573819102,-0.07994440717274326,-0.007994440717276114,0.06395552573819102,-0.07994440717274326
1,1.5587548515325507,1.7000000000000004,1.417509703065101,17694179454963432e-32,0.10178186102251488,-0.10178186102251455,17694179454963432e-32,0.10178186102251488,-0.10178186102251455,-7084176995020286e-31,0.014700205673469899,-0.01470020567347132,17694179454963432e-32,0.10178186102251488,-0.10178186102251455,0.00799444071727624,0.10977630173979094,-0.09378742030523848,0.006833420154642944,0.10861528117715764,-0.09494844086787178
1,0.50183323034503,0.567509703065101,0.4361567576249591,-0.007053285022520278,0.0564262801801439,-0.07053285022518445,-8881784197001252e-31,0.06347956520266329,-0.06347956520266505,-8881784197001252e-31,0.06347956520266329,-0.06347956520266505,-8881784197001252e-31,0.06347956520266329,-0.06347956520266505,0,0,0,0.0011610205626340075,-0.00928816450108243,0.011610205626350442
1,0.28938064297804994,0.40876128595609984,0.17,0.0070532850225200495,0.13607360669746998,-0.1219670366524299,7095019016745141e-31,0.12902032167495064,-0.12902032167494923,0,0,0,-8335346302068558e-31,0.05549469614510055,-0.055494696145102225,0,0,0,7095019016745141e-31,0.12902032167495064,-0.12902032167494923
1,0.2517786234525093,0.3335572469050186,0.17,-7112366251504909e-31,0.08130733910857525,-0.08130733910857667,0,0,0,-7112366251504909e-31,0.08130733910857525,-0.08130733910857667,-0.12867460052010316,-0.047367261411527195,-0.20998193962867912,0,0,0,5316927453868914e-31,0.05923929818375716,-0.05923929818375609
1,0.9504304018778548,1.02,0.8808608037557095,0,0,0,-34867941867133823e-32,0.07403495900341597,-0.07403495900341667,0,0,0,0.12867460052010316,0.12867460052010316,0.12867460052010316,-5325601071248798e-31,0.0919331557362618,-0.09193315573626286,-0.010214795081807226,0.0817183606544551,-0.10214795081806956
1,0.9102964576184256,1.0313337862426706,0.7892591289941807,-0.009497077612601502,0.11750494764463347,-0.13649910286983646,-5342948306008566e-31,0.12700202525723445,-0.1270020252572355,0,0,0,0,0,0,-0.01411133613969145,0.11289068911754352,-0.14111336139692643,0.0102147950818079,0.07790587539257024,-0.05747628522895445
1,0.29049927950146504,0.4109985590029301,0.17,-0.011086359899968201,0.08869087919974633,-0.11086359899968273,0,0,0,-17867651802561113e-32,0.09977723909971435,-0.09977723909971471,-0.005288177691628806,0.04230542153303045,-0.052881776916288065,-0.0110863598999702,0.08869087919974433,-0.11086359899968473,-0.011086359899970274,0.08869087919974426,-0.1108635989996848
1,0.9616322212201897,1.02,0.9032644424403793,0.020583437512570413,0.041166875025139826,1016547956922409e-30,8881784197001252e-31,0.06526386618158118,-0.06526386618157935,0,0,0,0.005288177691628881,0.07055204387320918,-0.059975688489951356,0.02519769603966182,0.02519769603966182,0.02519769603966182,0.011086359899970866,0.07635022608155116,-0.054177506281609375
1,1.324704523869736,1.3557857306454646,1.2936233170940072,35475095083725705e-32,0.06949482228936045,-0.06949482228935973,35475095083725705e-32,0.06949482228936045,-0.06949482228935973,4544975507059235e-31,-0.1627582309401404,0.1627582309401413,35475095083725705e-32,0.06949482228936045,-0.06949482228935973,0,0,0,-0.006742316443463992,0.0627525058458961,-0.07623713873282408
1,0.393277612113506,0.4436233170940072,0.3429319071330048,-0.013739848655446628,0.10991878924358776,-0.13739848655448092,0,0,0,-0.013739848655446628,0.10991878924358776,-0.13739848655448092,0,0,0,0,0,0,0.006742316443464347,-0.05393853154771364,0.06742316443464227
